run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
e0lkp412,False,10000,sum,['one_hot_gene'],poly,0.1,0.01,1241.0,0.6844686366895353,0.7060851344487264,0.8311861156636674,0.8436998270195687,0.8059688356691062,0.8033979883041071,0.0541595836364085,0.0554134433491569,0.0064461609287957,0.0058688205114656,0.0802879874501517,0.0766082274397838,0.6894938974727747,0.8129185377929072,0.7505061931862588,0.8051225473855742,0.7274381541797894,0.8032022830404728,0.7344544557192297,0.8025291010507154,0.7340451120544426,0.8083942734870756,0.8333906419613425,0.9024045699449128,0.8666795238063778,0.8973662018310665,0.8549918811048729,0.8962835250692147,0.8625020626226496,0.8964192051100477,0.8589946628190333,0.8997531265789602,0.8120983605088535,0.847885546426624,0.8150365615266111,0.847986814122318,0.7967581786657177,0.8479564848208736,0.8212853760685256,0.848695487464533,0.8136744128455139,0.8526886167583925,0.0060802514396088,0.0037520233217824,0.0050778142465872,0.0038708754502076,0.0053292130669726,0.003948404133653,0.0055386638278605,0.0038971881732111,0.0051741363261199,0.0038488825612071,0.0556427153687931,0.0487164505652139,0.052483719801382,0.0486982067696159,0.0549991277287782,0.0490774995870301,0.0538414754792354,0.0490997324103359,0.0533326725252428,0.0484795744404973,0.0779759670642749,0.0612537616949558,0.0712587836451567,0.0622163599884119,0.0730014593482392,0.0628363281363022,0.0744221998321771,0.062427463293098,0.0719314696507722,0.0620393629980772,0.727187562522499,0.0227182054716481,0.8064333485513492,0.0042808888878465,0.8553117544628552,0.0129916128474245,0.8984453257068404,0.0026138579277898,0.8117705779230444,0.0090871089041698,0.8490425899185482,0.0020644023522409,0.0054400157814298,0.0003980553394937,0.0038634747280122,7.252364838685046e-05,0.0540599421806863,0.0012696816824627,0.0488142927545386,0.0002673195809484,0.073717975908124,0.0026635994066043,0.062154655222169,0.0005847672887385
epknslip,True,10000,sum,['one_hot_gene'],linear,10.0,0.1,,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.0595905698188578,0.06091779079084,0.0072782159716408,0.006691857842094,0.0853124608227942,0.0818037764537433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6w4f03pj,True,10000,sum,['one_hot_gene'],linear,10.0,0.001,1291.0,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.0595905698188578,0.06091779079084,0.0072782159716408,0.006691857842094,0.0853124608227942,0.0818037764537433,0.6543467366774052,0.7864540681470609,0.7182290480699735,0.775250654806638,0.687529745710437,0.7750091810207541,0.6932523445774639,0.771693773090442,0.6983294527196426,0.7788466683032254,0.8266473609841059,0.8971841484831726,0.8609428020109702,0.8908403960417266,0.8494275095063055,0.8901687255197549,0.8544132618069883,0.8896355920121327,0.8538321794613088,0.8940473107598732,0.8048944854435117,0.8437274837110013,0.8121021854082623,0.8433491733600829,0.7939726026377263,0.8432463003801937,0.8124878402152503,0.8438146504191677,0.8076998162037532,0.847880705801981,0.0067684941932451,0.0042827830568111,0.005734733748533,0.0044642246246954,0.0061095145477501,0.0045140497228142,0.0063980442525273,0.0045057389828913,0.0058689823272709,0.0044424204704715,0.0597914444622428,0.0527032197062307,0.0568029767230898,0.0533117223956997,0.059807693750312,0.0532368884560899,0.0586223569082781,0.0536976826753097,0.0580071745859724,0.0529831893761256,0.0822708587122146,0.0654429756109175,0.0757280248556175,0.0668148533239085,0.0781633836764383,0.0671866781647544,0.0799877756443277,0.0671248015482452,0.0766092835580055,0.0666514851332776,0.6903374655509843,0.0232030418782272,0.777450869073624,0.0056336663588873,0.8490526227539359,0.013182310791286,0.8923752345633321,0.0031879281928318,0.8062313859817009,0.0075470336047345,0.8444036627344854,0.0019586613753068,0.0061759538138653,0.0004164580050426,0.0044418433715367,9.367209239139704e-05,0.058606329285979,0.0012707378036468,0.0531865405218911,0.0003722977358057,0.0785518652893207,0.002635875906058,0.0666441587562206,0.0007066427778517
wlub7d5m,True,10000,sum,['one_hot_gene'],linear,10.0,0.1,1291.0,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.0595905698188578,0.06091779079084,0.0072782159716408,0.006691857842094,0.0853124608227942,0.0818037764537433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432jwbva,True,10000,sum,['one_hot_gene'],linear,10.0,0.01,1291.0,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.0595905698188578,0.06091779079084,0.0072782159716408,0.006691857842094,0.0853124608227942,0.0818037764537433,0.6543467366774052,0.7864540681470609,0.7182290480699735,0.775250654806638,0.687529745710437,0.7750091810207541,0.6932523445774639,0.771693773090442,0.6983294527196426,0.7788466683032254,0.8266473609841059,0.8971841484831726,0.8609428020109702,0.8908403960417266,0.8494275095063055,0.8901687255197549,0.8544132618069883,0.8896355920121327,0.8538321794613088,0.8940473107598732,0.8048944854435117,0.8437274837110013,0.8121021854082623,0.8433491733600829,0.7939726026377263,0.8432463003801937,0.8124878402152503,0.8438146504191677,0.8076998162037532,0.847880705801981,0.0067684941932451,0.0042827830568111,0.005734733748533,0.0044642246246954,0.0061095145477501,0.0045140497228142,0.0063980442525273,0.0045057389828913,0.0058689823272709,0.0044424204704715,0.0597914444622428,0.0527032197062307,0.0568029767230898,0.0533117223956997,0.059807693750312,0.0532368884560899,0.0586223569082781,0.0536976826753097,0.0580071745859724,0.0529831893761256,0.0822708587122146,0.0654429756109175,0.0757280248556175,0.0668148533239085,0.0781633836764383,0.0671866781647544,0.0799877756443277,0.0671248015482452,0.0766092835580055,0.0666514851332776,0.6903374655509843,0.0232030418782272,0.777450869073624,0.0056336663588873,0.8490526227539359,0.013182310791286,0.8923752345633321,0.0031879281928318,0.8062313859817009,0.0075470336047345,0.8444036627344854,0.0019586613753068,0.0061759538138653,0.0004164580050426,0.0044418433715367,9.367209239139704e-05,0.058606329285979,0.0012707378036468,0.0531865405218911,0.0003722977358057,0.0785518652893207,0.002635875906058,0.0666441587562206,0.0007066427778517
g5ltyf4q,True,10000,sum,['one_hot_gene'],linear,10.0,0.01,,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.0595905698188578,0.06091779079084,0.0072782159716408,0.006691857842094,0.0853124608227942,0.0818037764537433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yiqw0pgd,True,10000,sum,['one_hot_gene'],linear,10.0,0.001,,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.0595905698188578,0.06091779079084,0.0072782159716408,0.006691857842094,0.0853124608227942,0.0818037764537433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fj6uxlf,False,10000,sum,['one_hot_gene'],linear,10.0,0.01,1288.0,0.6436352677412316,0.6661862938625009,0.8224220837889208,0.8341061324544877,0.796529555749732,0.7934359293668045,0.0595235638162018,0.060805038658757,0.0072803679145737,0.006665510850952,0.0853250720162236,0.0816425798891242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ck3kkq,False,10000,sum,['one_hot_gene'],linear,10.0,0.1,1288.0,0.6436352677412316,0.6661862938625009,0.8224220837889208,0.8341061324544877,0.796529555749732,0.7934359293668045,0.0595235638162018,0.060805038658757,0.0072803679145737,0.006665510850952,0.0853250720162236,0.0816425798891242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrptcyaw,False,10000,sum,['one_hot_gene'],linear,10.0,0.001,1288.0,0.6436352677412316,0.6661862938625009,0.8224220837889208,0.8341061324544877,0.796529555749732,0.7934359293668045,0.0595235638162018,0.060805038658757,0.0072803679145737,0.006665510850952,0.0853250720162236,0.0816425798891242,0.6539473440942573,0.7859319339359143,0.7182412796113972,0.7757820028285338,0.6874180355764161,0.7750584981594164,0.6945660101192372,0.7721774438404742,0.6988871858507238,0.7787435615003373,0.8266015931998089,0.897079697390468,0.860860781849905,0.8911718889951361,0.8490751531669024,0.8900140166080499,0.8547800598897748,0.8897814072723295,0.8540217905797715,0.8940493102203466,0.8044834867376974,0.8435988383813093,0.8124417673516271,0.8439680490402957,0.7927866254659283,0.8428276352980701,0.8128674394065466,0.8439660893953301,0.8075164094623891,0.8478025067335527,0.0067763149971163,0.0042932547503408,0.0057344848065007,0.0044536703918384,0.0061116987386596,0.0045130602601459,0.0063706442378223,0.0044961934957497,0.0058581316627988,0.0044444916297359,0.0598540036036746,0.0528072690310956,0.0567446755136534,0.053217583368602,0.0598261761299776,0.0532354549347562,0.0584850644526783,0.0536147176550626,0.0579811185825373,0.0530272438598632,0.0823183758168023,0.0655229330108233,0.0757263811792217,0.0667358254001432,0.0781773543851394,0.0671793142280115,0.079816315611674,0.0670536613150224,0.076538432586504,0.0666670205554134,0.6906119710504063,0.023462674560636,0.7775386880529352,0.0052411477957502,0.8490678757372325,0.0132379837839294,0.8924192640972659,0.003109507099301,0.8060191456848378,0.0081830439712074,0.8444326237697115,0.0019404111200782,0.0061702548885795,0.0004177948185562,0.0044401341055621,8.694343463407913e-05,0.0585782076565042,0.0013145447640853,0.0531804537698759,0.0002982150998029,0.0785153719158683,0.0026436862267648,0.0666317509018828,0.0006556269057205
